"id_all","Headline","codeN","missword","sampleloc"
74060,"再チャレンジ税制創設　フリーター雇用企業への寄付促進　政府方針",NA,NA,13043
80545,"金融サミット総括　麻生首相「歴史的な会合」 ",NA,NA,13957
51924,"ゼロ金利解除の公算　日銀総裁、あす金融政策会合で提案　政府・与党と対立も ",NA,NA,9829
16526,"「４島返還すべきだ」　１８５５年日露条約に立脚　ソ連の暫定内閣副議長",NA,NA,3518
41276,"対ロ貿易保険の適用条件を緩和　首脳会談で橋本首相表明へ　銀行保証で可能に ",NA,NA,8248
93811,"環境相側、さらに寄付５３０万円　法相側にも９０万円　補助金交付企業、１１～１２年",NA,NA,17141
59288,"普天間代替基地の滑走路、２５００メートルに縮小　政府案判明",NA,NA,11032
20274,"首都機能移転の議員立法　秋の国会成立に期待　宮沢首相が表明 ",NA,NA,4352
23594,"宮沢首相４月３０日の日程＝現地時間 ",NA,NA,4937
23728,"カンボジア選挙監視員の活動地域　自衛隊が巡回へ／政府方針 ",NA,NA,4969
64217,"邦人２外交官、殺害　政府「テロの公算大」　イラク北部",NA,NA,11790
61551,"北朝鮮の対艦ミサイル発射演習準備を確認／政府筋 ",NA,NA,11372
30550,"４月に地方選、７月に参院選　連立政権下で初の審判 ",NA,NA,6577
70099,"保利耕輔元文相に対抗馬公認　自民２９０人そろう　佐賀３区　総選挙",NA,NA,12542
1480,"日本集積装備の米軍出動は事前協議の対象　竹下首相が示唆／参院予算委 ",NA,NA,269
33807,"沖縄基地の縮小提案、協議へ　与党３党首と関係閣僚",NA,NA,7088
57112,"「消費税含め論議」　小泉首相、年頭会見で税制改革に意欲",NA,NA,10685
97274,"米軍基地へ環境調査権　政府、新協定を検討",NA,NA,16637
94735,"原子力安全委　「大飯」耐性検査　了承へ　再稼働　月内にも閣僚会議",NA,NA,15883
20026,"宮沢首相、きょう３０日に訪米の途に　サミットに向け事前外交 ",NA,NA,4292
56746,"本人３割負担、０３年度から　医療制度改革、政府が方針",NA,NA,10619
37131,"首相の靖国参拝、中止要請　尖閣諸島問題含め、対日批判強める　中国",NA,NA,7606
12146,"国連集団安保へ協力　旧敵国条項の削除要請　中山外相、きょう演説",NA,NA,2448
17366,"早急な政治改革の代案作りで一致／政府・自民首脳 ",NA,NA,3718
27766,"羽田首相５月４日の日程＝現地時間 ",NA,NA,5998
13649,"歳出削減策も検討　９０億ドル湾岸支援で政府・自民",NA,NA,2859
87971,"北方領土交渉「日本は計画も指導者も欠如」　米公電、自民政権を酷評",NA,NA,15407
64154,"イラク支援　空自の先行派遣も　政府・与党、テロ多発で状況見極め ",NA,NA,11776
28545,"「村山政権の正統性認める」　首相に異例の言葉　モンデール米大使",NA,NA,6205
49443,"中ロ間の国境決着　両政府署名",NA,NA,9470
36223,"「介護保険」今国会に　住専にメド、提出方向／政府・与党 ",NA,NA,7483
98356,"［改造内閣始動］（中）消費税１０％　揺れる首相（連載）",NA,NA,16928
8355,"トウ小平氏の軍事委主席辞任　開放・改革路線そう変わらぬ／海部首相見解 ",NA,NA,1628
26477,"江沢民・中国主席、軍拡を否定　「永遠に覇権求めぬ」　羽田外相に明言 ",NA,NA,5620
21385,"納税者番号制度に年金番号が有力　７年度にも結論　政府税調小委が報告書原案 ",NA,NA,4546
62569,"整腸薬など１５種類、コンビニ販売解禁／坂口厚労相方針 ",NA,NA,11524
77089,"７５歳以上の保険料負担、半年先送り検討　政府・与党",NA,NA,13472
29364,"ハイチＰＫＯ実施の場合　財政支援など検討　政府、米の要請受け ",NA,NA,6387
96626,"党首討論　経済政策で応酬　首相　ねじれ解消　意欲",NA,NA,16465
5560,"中曽根前首相、訪米延期　国会空転のあおり　「補正予算」採決先送りで ",NA,NA,1025
45929,"内閣官房に民間登用　省庁再編、首相補佐機能を強化　大綱案全文が判明 ",NA,NA,8989
56423,"京都議定書批准へ　政府が方針　「米抜き」温暖化対策、２００２年発効目指す ",NA,NA,10566
13174,"シェワルナゼ外相の突然の辞意表明　「日ソ」へ影響、政府憂慮 ",NA,NA,2715
78573,"台湾総統に馬氏　８年ぶり国民党政権　対中融和掲げ圧勝 ",NA,NA,13668
72963,"米豪印と戦略対話を　安倍官房長官、ＹＩＥＳで提唱 ",NA,NA,12869
96065,"レーダー照射　首相「国際ルール違反」　防衛相「中間線の日本側」",NA,NA,16325
51453,"南北首脳会談を米中が評価　オルブライト米国務長官、江主席らと会談 ",NA,NA,9755
95292,"北方領土、次官級協議へ　日露外相一致　露、訪問継続を示唆",NA,NA,16036
37591,"「教団捜索」事前に情報、直後にサリン事件　長官銃撃供述巡査長流す",NA,NA,7666
95169,"民主　反対５７人　首相　造反「厳正に対応」　小沢氏　新党「近く決断」",NA,NA,16009
7391,"１５日の政府主催の戦没者追悼式には全国民が黙とうを／山下官房長官 ",NA,NA,1435
33728,"沖縄米軍の実射訓練、一部を本土に移転　候補に５演習場／政府方針 ",NA,NA,7069
7475,"「難民の流出防止を」　中山外相、ベトナムに要請へ　不法入国認定も",NA,NA,1451
78727,"党首討論　「権力の乱用だ」首相、民主党を批判／国会 ",NA,NA,13692
18395,"共和汚職等の「証人喚問」決着持ち越し　鈴木元首相、参考人に難色／国会対策委 ",NA,NA,3966
76608,"内閣改造・自民党役員人事　麻生幹事長を内定　小池・冬柴氏の留任検討 ",NA,NA,13373
39231,"内閣強化へ「情報局」　政府が設置を検討　危機管理本部も ",NA,NA,7942
90808,"日銀、物価「２％」目標導入へ　来月、政府と協定",NA,NA,16238
88478,"菅首相、原発国有化に言及　「民間がリスク担い得るか」",NA,NA,15515
78055,"洞爺湖サミット　政府が航空テロを想定　警告に従わぬ場合、撃墜を検討 ",NA,NA,13613
71319,"イスラエルのシャロン首相、重体　中東和平、不透明に",NA,NA,12697
96383,"ＡＳＥＡＮに日本製衛星　政府　輸出促進へ　多国間で情報共有",NA,NA,16407
98279,"内閣改造　来月３日　自民役員は２日　高市氏　入閣へ",NA,NA,16905
18826,"景気立ち直り早い　設備投資意欲に期待／宮沢首相 ",NA,NA,4070
12480,"土地課税　保有、譲渡、取得とも強化　資産格差を是正　政府税調小委で大筋合意 ",NA,NA,2546
45954,"自自連立内閣発足　小沢氏、「安保」での成果を強調 ",NA,NA,8994
58012,"２００２年度予算が成立　小泉首相「公的資金」柔軟対応を強調 ",NA,NA,10820
18403,"共和汚職　鈴木元首相の聴取見送り　阿部氏の起訴事実直接連動せず　検察が方針 ",NA,NA,3968
21022,"私からは何も言うことない　宮沢首相、金丸氏の上申書提出で語る",NA,NA,4506
35231,"米軍単独訓練は除外　物品役務融通の協定案固まる／政府 ",NA,NA,7352
53890,"ＫＳＤ事件で村上前議員逮捕　森首相「心からおわび」 ",NA,NA,10122
4699,"消費税の帳簿方式、将来見直し、参院税特委で竹下首相表明 ",NA,NA,838
25786,"過去直視し未来を構築　細川首相、植民地支配を陳謝　日韓首脳会談",NA,NA,5469
3408,"政府、単独の補償方法検討へ　潜水艦衝突事故で防衛次官会見 ",NA,NA,660
79570,"アジア留学生交流、５年で５０００人目指す　５、６か国参加／日本政府 ",NA,NA,13785
19840,"地球サミット　首脳会議で宮沢首相のビデオ演説拒否される ",NA,NA,4263
89171,"国民投票を撤回　ギリシャ首相に進退論",NA,NA,15691
29636,"村山首相、原発新設も容認　社会党政策より踏み込む",NA,NA,6441
24699,"首相指名選挙持ち越し　細川日本新党代表が組閣延長を示唆 ",NA,NA,5204
57142,"医療費明細、来年度から健保が審査　割引契約も解禁へ　政府が方針 ",NA,NA,10692
16075,"モンゴルに１５億円　通信衛星の地上局施設費　訪問時に海部首相表明",NA,NA,3434
86465,"駐ロ大使、一時帰国へ　菅首相指示「事情聴く」　大統領の北方領土訪問",NA,NA,15118
85066,"中国の中間層にビザ　政府方針　観光誘致へ要件緩和 ",NA,NA,14861
24176,"鳩山前文相が自民党を離党　「党外から政治改革実現」 ",NA,NA,5074
6187,"予算案の衆院可決　率直なところホッとしている竹下首相 ",NA,NA,1162
44035,"対ミャンマー政策を転換　政府、人道・民生分野限定で円借款再開へ ",NA,NA,8669
13430,"ソ連政府の軍事介入で鉄道も統制／リトアニア共和国 ",NA,NA,2804
30795,"阪神大震災　担当局統括の復興本部設置を検討／政府首脳表明 ",NA,NA,6629
31574,"為替相場の安定に向け協調介入強化　米財務長官が声明 ",NA,NA,6750
51625,"臨時国会を３１日に召集へ／政府 ",NA,NA,9793
94807,"消費税法案提出　首相「野党意見入れる」　小沢系副大臣ら４人辞表",NA,NA,15898
59184,"外務省「変える会」最終報告案　民間人登用、政策指南役に　外相補佐官を新設 ",NA,NA,11019
31767,"日米物品融通協定　自衛隊の物資輸送、米大型機利用などＰＫＯに適用へ／政府 ",NA,NA,6771
48849,"軍、早期に民政移管か　新首相に元知事浮上　パキスタン",NA,NA,9394
49268,"小渕内閣の支持率５割切る　３党連立後２回続け下落／読売新聞社世論調査 ",NA,NA,9449
7407,"［多難の海部政権］（５）“内向”の危険　構造調整に消極論（連載） ",NA,NA,1438
29660,"ノーベル平和賞は「中東和平」の３氏に　イスラエル首相、外相とＰＬＯ議長 ",NA,NA,6444
24353,"カンボジア暫定政府に「ポト派加えぬ」　米の強い圧力でシアヌーク殿下声明 ",NA,NA,5118
8367,"東独のベルリンの壁“開放”でポーランドから急ぎ帰国／西独首相 ",NA,NA,1631
11412,"イラク軍、クウェートを武力制圧　「暫定自由政府」樹立を発表",NA,NA,2289
69267,"副首相突如の帰国　公務の内容に触れず／中国外務省 ",NA,NA,12446
20726,"臨時国会の召集時期は「１０月下旬以降」　加藤官房長官見通し",NA,NA,4442
2314,"新間接税「非課税」少なく　「医師」見直しに意欲　竹下首相、会見で強調 ",NA,NA,441
60156,"北へ核放棄要求、日米韓連携確認　官房長官と米次官補が会談 ",NA,NA,11187
97415,"サイバー防御　信販、石油も　次期計画政府原案　官民協力を拡大",NA,NA,16678
26096,"土地税制を条件付き緩和　政府税調、来年度に改革着手　減税は細川首相決断待ち ",NA,NA,5533
15812,"４００企業、全面民需に　軍需産業から転換　ソ連第１副首相表明",NA,NA,3387
18434,"鈴木元首相、２月２５日に招致　与野党合意で予算委きょう再開",NA,NA,3977
11533,"イラクによるサウジ侵攻の危機遠のく？　米政府筋の見方",NA,NA,2312
85289,"菅内閣　１５閣僚固まる　岡田外相ら１１閣僚再任へ　国対委員長に樽床氏 ",NA,NA,14924
44809,"アジア支援に３００億ドル枠　債務保証含む　蔵相、Ｇ７で表明へ",NA,NA,8827
11851,"「第１弾、喜ばしい」　邦人６８人イラク出国で海部首相",NA,NA,2372
45622,"官僚中心に経済財政委　「内閣府」案、「政治主導」に逆行",NA,NA,8940
9098,"海部首相、ローマ法王と会見 ",NA,NA,1797
17209,"宮沢内閣の閣僚全員が派閥離脱へ ",NA,NA,3671
36115,"次期首相にネタニヤフ氏　和平失速の恐れ　イスラエル総選挙",NA,NA,7460
34670,"政権争奪　党の差薄れ自己目的化（「自民」復権　連立の新局面：上）",NA,NA,7254
65097,"日朝拉致協議　来月目指す／政府方針 ",NA,NA,11908
20703,"景気対策は「９兆円超」で詰め　政府・自民、きょう経済対策を発表",NA,NA,4428
20280,"カムラン湾の旧ソ連軍施設存続を表明　ロシアのコーズィレフ外相",NA,NA,4355
12759,"ソ連に初の無償援助　チェルノブイリ被災者対象に緊急医療２０億円／政府方針 ",NA,NA,2607
73484,"（同時進行　新政権へ）独走…「安倍派」幻に　処遇期待、遅参組も殺到　自民・総裁選",NA,NA,12930
42709,"放射性廃棄物船の一時接岸認める　青森知事、官房長官と会談へ",NA,NA,8463
96720,"来年度予算　概算要求　上限示さず　消費税判断待ち　政府方針",NA,NA,16489
82227,"日本郵政・西川氏続投、鳩山総務相「認可せぬ」　麻生政権の火種に",NA,NA,14209
50337,"中国、ＷＴＯ加盟へ開放拡大　全人代開幕、朱鎔基首相が報告 ",NA,NA,9570
49294,"普天間移設「使用期限１５年」、当面は米と協議せず　政府方針",NA,NA,9452
34390,"アジア防災会議、神戸で開幕　村山首相が「センター」創設提唱 ",NA,NA,7185
35822,"韓国首相のＷ杯サッカー日韓共催容認発言　ＦＩＦＡは認められない ",NA,NA,7423
72511,"小沢代表登場　小泉首相と党首討論 ",NA,NA,12821
41922,"塚原俊平氏死去　元通産相・労相など歴任",NA,NA,8348
78677,"政府、「白川総裁」提示へ　民主内、容認論が大勢　日銀人事",NA,NA,13686
30977,"防災基本計画　震度７想定し見直しに着手／政府 ",NA,NA,6670
27908,"税制改正は社党の意見聞き協議／政府与党方針 ",NA,NA,6033
78665,"道路財源の一般財源化「賛成」５８％　首相提案、評価５割超／読売新聞世論調査 ",NA,NA,13683
41110,"外来薬剤費「定額制」早くも見直し　定率、１割負担案　政府・与党が検討 ",NA,NA,8232
26235,"田中　角栄氏（元首相）死去　７５歳、ロ事件上告中　日中復交実現＝号外も発行 ",NA,NA,5574
62847,"インド、イラク派兵を保留　暫定政権か国連要請まで",NA,NA,11555
19816,"当事者同意ない事前派遣は不可能　ＰＫＯで宮沢首相見解／衆院特別委 ",NA,NA,4254
51525,"中尾元建設相の逮捕　森首相、「状況を見守りたい」 ",NA,NA,9770
27918,"消費税７―５％など新税制数案を月内に提示　国民の判断仰ぐ／政府税調 ",NA,NA,6036
25509,"コメ開放問題で月末から政権内調整　「条件つき関税化」軸に",NA,NA,5402
45836,"「大蔵」の看板存続　伝統の前に「財務省」立ち消え　政府方針",NA,NA,8975
98448,"円安　中小企業支援へ　政府　貸付金の返済猶予要請",NA,NA,16956
1460,"６項の懸念解消が間接税導入の条件　政府首脳、竹下首相の見解でコメント ",NA,NA,263
77278,"文化勲章、茂山千作さんら５人に　文化功労者は塩野七生さんら１５人／政府発表 ",NA,NA,13491
41004,"最高裁長官に山口繁氏、最高裁判事に金谷利廣氏",NA,NA,8219
86543,"法人税、来年度５％下げ　政府税調が最終調整",NA,NA,15136
14566,"南オセチア全域へ非常事態布告を　ソ連最高会議が決議　ゴ政権、強制手段へ ",NA,NA,3089
27812,"細川前首相のＮＴＴ株問題で、あす藤木氏を招致　参考人で参院予算委",NA,NA,6014
34586,"閣外にと意向表明／武村蔵相 ",NA,NA,7222
29020,"ベトナム青年を毎年１００人招致、交流　村山首相が訪問時に正式表明 ",NA,NA,6302
80058,"官房長官、大島氏が軸　麻生総裁、きょう選出　自民",NA,NA,13863
41847,"内閣不信任案を否決　国会",NA,NA,8335
11003,"ＥＣ、政治統合も進展　１２月の政府間会合決定　首脳会議開幕",NA,NA,2213
27756,"羽田首相、欧州歴訪へ出発 ",NA,NA,5993
32977,"島村宜伸文相、戦争観発言を撤回　「誤解生じた」と文書で",NA,NA,6959
39342,"動燃現幹部残し、組織改革を徹底指示／橋本首相 ",NA,NA,7960
54345,"［いま首相を問う］（４）米経済学者　ジョン・ガルブレイス氏（連載） ",NA,NA,10197
30976,"復興本部中旬にも決定　危機管理整備に全力　阪神大震災で村山首相会見 ",NA,NA,6669
19728,"欧州連合設立条約　デンマーク抜きの条約発効を協議　ＥＣ外相会議で合意 ",NA,NA,4237
48775,"正統性を問うには総選挙しかない　自自公連立内閣発足　早野透",NA,NA,9380
8362,"米、近くパナマ籍船の寄港禁止　ノリエガ政権制裁　日本海運界に痛手",NA,NA,1630
17156,"［難局に向かう宮沢政権］（４）米ソの視線　期待と厳しさ交錯（連載） ",NA,NA,3652
92938,"（日本はどこへ　集団的自衛権：３）政権追随、物言わぬ経済人　編集委員・安井孝之",NA,NA,16858
96304,"許し難いレベル　首相が北批判",NA,NA,16378
88561,"復興財源へ増税５年　所得税など１０兆円　菅政権調整、来年度から",NA,NA,15530
47686,"沖縄サミット　光ファイバー増設などインフラ整備１６０億円　政府方針 ",NA,NA,9232
27691,"羽田新首相、村山社党委員長と会談できず　組閣はまた持ち越し",NA,NA,5969
88865,"一部地域「長期間戻れない」　汚染土壌「県内に中間貯蔵」　菅首相、福島で表明",NA,NA,15586
65406,"年金、本質的議論の気配　小泉首相「一元化望ましい」",NA,NA,11927
67620,"日中首脳会談　靖国参拝、首相「今後　明言せず」 ",NA,NA,12230
21920,"新ラウンド・コメ関税化受け入れ　宮沢首相、年明けにも決断　国内対策を前提に ",NA,NA,4659
74331,"沖縄科技大準備法人　理事長・ブレンナー氏、週１でも“常勤”　内閣府が容認 ",NA,NA,13074
14604,"２００万ドルを援助へ　イラクからのクルド難民に対し日本政府",NA,NA,3103
76347,"比例投票先、民主３０％・自民２３％　内閣不支持５５％　朝日新聞社、連続世論調査　",NA,NA,13329
7345,"「対話と改革内閣」　海部新首相が抱負",NA,NA,1413
26466,"中国は影響力行使を　「北朝鮮の核」で羽田外相要請　「拡散支持せず」と李首相 ",NA,NA,5618
34459,"ＯＤＡ決着、３．５％増　科学技術振興費は１０％台　予算政府案",NA,NA,7199
1926,"政府開発援助、サミットで新目標表明　ＧＮＰ比、欧米並みに ",NA,NA,341
50257,"６月メド発効で合意　操業範囲も決着　日中新漁業協定閣僚級交渉",NA,NA,9557
20750,"日ロ首脳会談３回で合意　訪ロ中の渡辺外相ら事前調整 ",NA,NA,4449
7824,"「共通の土壌」提起　公明党が連合政権ビジョン草案",NA,NA,1542
4451,"ＮＨＫ受信料、４月に値上げへ　カラーは１３００円台に　政府と折衝 ",NA,NA,785
55107,"公的部門改革を最優先　小泉首相、日米会談終え会見",NA,NA,10360
28640,"北朝鮮労働党幹部が南北首脳会談に意欲　「副首相級で日程協議」 ",NA,NA,6229
36665,"米中閣僚、年内に相互訪問へ　クリストファー・銭会談で合意 ",NA,NA,7555
24686,"細川連立内閣きょう発足へ　石田建設、大内厚生相が有力　政治改革相を新設 ",NA,NA,5198
36300,"ロシア大統領選　エリツィン氏再選濃厚に　レベジ氏が政権入り同意 ",NA,NA,7497
5080,"消費税の帳簿方式、４年後見直し示唆　竹下首相",NA,NA,925
51284,"梶山静六氏が死去　元官房長官・元自民幹事長",NA,NA,9733
25732,"サハリン残留韓国人の帰国支援を拡大　日韓会談で細川首相が表明へ",NA,NA,5451
51555,"第２次森内閣きょう発足　運輸に森田氏など、陣容ほぼ確定 ",NA,NA,9777
27160,"広範な黒字削減策迫る　クリストファー米国務長官、細川首相と会談",NA,NA,5806
41241,"井奥代議士、国土次官時に国有地取得　歴代内閣が不動産取引自粛の中",NA,NA,8244
81210,"公務員人材センター　「年内稼働」麻生首相、改革に全力／衆院委 ",NA,NA,14063
68995,"日中首脳会談　対話促進で一致　小泉首相、暴力防止求める ",NA,NA,12410
24121,"宮沢首相、政治改革法案成立「今国会」を断念　自民内調整できず",NA,NA,5055
10901,"ソ連大統領、９１年の早い時期に来日　海部首相が講演で見通し",NA,NA,2192
73328,"靖国神社　小泉首相、終戦記念日のきょう参拝予定 ",NA,NA,12912
43923,"橋本首相、所得減税を明言　課税最低限は維持　財源には言及せず",NA,NA,8645
8692,"米、対中関係改善へ　補佐官が北京入りし銭外相と会談　「経済・政治、進展を」 ",NA,NA,1683
7596,"日米構造協議は１年間かけ最終報告　海部首相、首脳会談終え見解 ",NA,NA,1494
