"id_all","id_inpaper","id_original","year","month","date","ymonth","Headline","paper","wcount","codePN","Asahi","Yomiuri","jijistartdate","jijiymonth","cabinet","ldp","politics"
20156,10258,2163,1992,7,11,199207,"利子所得・株譲渡益の課税見直しへ小委を設置　「総合方式」視野に／政府税調 ","Y",722,0,NA,1,10,199207,1,0,0
20159,9899,1878,1992,7,12,199207,"日中友好に尽くす　トウ＾穎超さんの死去に加藤紘一・外相臨時代理が談話","A",91,0,1,NA,10,199207,1,0,0
20160,9900,1879,1992,7,12,199207,"トウ＾穎超さん死去　故周恩来元中国首相夫人","A",348,0,1,NA,10,199207,1,0,0
20167,10262,2168,1992,7,12,199207,"トウ穎超女史（人民対外友好協会名誉会長）死去　故周恩来首相夫人で八老の１人 ","Y",289,0,NA,1,10,199207,1,0,0
20171,9907,1889,1992,7,13,199207,"ＰＫＯ協力法の見直し論議は派遣後　宮沢首相「選挙後の考え、ない」","A",504,0,1,NA,10,199207,1,0,1
20176,10266,2175,1992,7,13,199207,"渡辺外相がきょう１３日に公務復帰　参院選応援などは控える ","Y",290,0,NA,1,10,199207,1,0,1
20186,10272,2183,1992,7,14,199207,"胆石手術の渡辺外相が公務復帰　８月のロシア訪問に意欲 ","Y",371,0,NA,1,10,199207,1,0,0
20190,9916,1902,1992,7,15,199207,"プノンペン政府解体なら武装解除　ポル・ポト派が声明を発表","A",465,0,1,NA,10,199207,1,0,0
20191,9917,1903,1992,7,15,199207,"景気は回復基調　上半期の貿易黒字、外圧強まらぬ　宮沢首相会見","A",466,0,1,NA,10,199207,1,0,0
20195,10275,2189,1992,7,15,199207,"天皇訪中、１０月後半固まる　２２―２７日で調整　政府が８月初めにも決定 ","Y",737,0,NA,1,10,199207,1,0,0
20196,10276,2190,1992,7,15,199207,"天皇訪中問題　自民内の説得に努力　宮沢首相が記者会見で表明 ","Y",818,0,NA,1,10,199207,1,1,0
20197,10277,2191,1992,7,15,199207,"カンボジアＰＫＯはヘリ空輸に限定　輸送支援で宮下防衛長官 ","Y",482,0,NA,1,10,199207,1,0,0
20205,9926,1914,1992,7,16,199207,"「条件整った」と報告書　カンボジアＰＫＯ自衛隊派遣で政府調査団","A",1123,0,1,NA,10,199207,1,0,0
20206,10280,2197,1992,7,16,199207,"ＰＫＯ派遣は十分可能　「参加５原則満たす」　対カンボジア政府調査団が報告書 ","Y",1057,0,NA,1,10,199207,1,0,0
20211,9927,1916,1992,7,17,199207,"北方領土問題の前進へ渡辺外相意欲　クナーゼ・ロシア外務次官と会談","A",354,0,1,NA,10,199207,1,0,0
20220,10288,2206,1992,7,17,199207,"大統領来日時、「北方領」前進で一致　渡辺外相が訪日中のロシア次官と会談 ","Y",250,0,NA,1,10,199207,1,0,0
20240,10297,2218,1992,7,19,199207,"人事院勧告の完全実施見送りも　宮沢首相示唆　財源不足理由に ","Y",509,0,NA,1,10,199207,1,0,0
20245,9944,1937,1992,7,20,199207,"金達玄・北朝鮮副首相が訪韓","A",379,0,1,NA,10,199207,1,0,0
20246,9945,1938,1992,7,20,199207,"イスラエル政府、新規入植全面見直し","A",169,0,1,NA,10,199207,1,0,0
20247,9946,1939,1992,7,20,199207,"党首会談、選挙後に　政治改革や景気テーマ　宮沢首相表明","A",547,0,1,NA,10,199207,1,0,1
20249,9948,1941,1992,7,20,199207,"中東和平へ具体策詰め　ベーカー米国務長官、イスラエル入り","A",685,0,1,NA,10,199207,1,0,0
20252,10303,2227,1992,7,20,199207,"南沙諸島問題で中国の動きをけん制　ＡＳＥＡＮ外相会議が共同声明に明記へ ","Y",481,0,NA,1,10,199207,1,0,0
20253,10304,2228,1992,7,20,199207,"臨時国会を９月にも　「９増１０減」成立に意欲　宮沢首相が表明 ","Y",529,0,NA,1,10,199207,1,0,1
20257,9951,1945,1992,7,21,199207,"「北方領土が解決して、日本の戦後終わる」　宮沢首相が表明","A",533,0,1,NA,10,199207,1,0,0
20259,9953,1947,1992,7,21,199207,"全国際機関から除名求める　対ユーゴ特別宣言に合意　ＥＣ外相理事会","A",801,0,1,NA,10,199207,1,0,0
20263,10307,2234,1992,7,21,199207,"旧ソ連核解体プルトニウム　燃焼炉、日本が設計　関係各国と協議へ　政府が方針 ","Y",1158,0,NA,1,10,199207,1,0,0
20264,10308,2235,1992,7,21,199207,"中国　朱鎔基首相が内定　党会議で近く承認 ","Y",731,0,NA,1,10,199207,1,0,1
20265,10309,2236,1992,7,21,199207,"ＵＮＴＡＣ参加　難民帰還の施設支援　道路・橋を中心に　宮沢首相が表明 ","Y",481,0,NA,1,10,199207,1,0,0
20267,10311,2238,1992,7,21,199207,"新ユーゴ“排除”で合意　「国際機関参加に反対」／ＥＣ外相理事会 ","Y",691,0,NA,1,10,199207,1,0,0
20270,9958,1953,1992,7,22,199207,"対アラブの仲介要請　エジプト大統領にイスラエル首相","A",621,0,1,NA,10,199207,1,0,0
20274,10314,2242,1992,7,22,199207,"首都機能移転の議員立法　秋の国会成立に期待　宮沢首相が表明 ","Y",255,0,NA,1,10,199207,1,0,1
20275,10315,2243,1992,7,22,199207,"ムバラク・エジプト大統領がイスラエル訪問受諾　カイロでラビン首相と会談 ","Y",500,0,NA,1,10,199207,1,0,0
20277,10317,2245,1992,7,22,199207,"「南沙諸島問題」で中国を批判　宣言に盛り込みへ／ＡＳＥＡＮ外相会議 ","Y",392,0,NA,1,10,199207,1,0,0
20280,9961,1957,1992,7,23,199207,"カムラン湾の旧ソ連軍施設存続を表明　ロシアのコーズィレフ外相","A",186,0,1,NA,10,199207,1,0,0
20281,9962,1958,1992,7,23,199207,"南沙諸島の平和解決促す「南シナ海宣言」採択　ＡＳＥＡＮ外相会議","A",500,0,1,NA,10,199207,1,0,0
20290,10324,2253,1992,7,23,199207,"ＡＳＥＡＮ外相会議閉幕　「南沙諸島」の平和解決を明記　当事国に自制要請 ","Y",658,0,NA,1,10,199207,1,0,0
20294,9969,1967,1992,7,24,199207,"ゴラン高原からの撤退提案　防衛条約条件に米国務長官がイスラエルに","A",264,0,1,NA,10,199207,1,0,0
20295,9970,1968,1992,7,24,199207,"中東和平交渉の早期再開で一致　ベーカー米国務長官とシリア大統領","A",725,0,1,NA,10,199207,1,0,0
20300,10327,2258,1992,7,24,199207,"「北方領、日本が柔軟姿勢」　ロシア外相が「三段階」解決案を評価 ","Y",355,0,NA,1,10,199207,1,0,0
20305,9975,1974,1992,7,25,199207,"景気対策、９月中旬に　大型補正予算など確認　政府・自民緊急協議　","A",801,0,1,NA,10,199207,1,1,0
20309,10331,2266,1992,7,25,199207,"インドシナ難民支援１７００万ドル拠出　柿沢次官表明／ＡＳＥＡＮ拡大外相会議 ","Y",319,0,NA,1,10,199207,1,0,0
20310,10332,2267,1992,7,25,199207,"田中元首相が８月訪中　ロ事件後初の外遊　国交回復２０年で招待　最高裁も許可 ","Y",938,0,NA,1,10,199207,1,0,0
20312,10334,2269,1992,7,25,199207,"投資減税などを柱　総合景気策、９月中旬に　政府・自民が合意 ","Y",487,0,NA,1,10,199207,1,1,0
20313,10335,2270,1992,7,25,199207,"補正予算の財源は建設国債で　宮沢首相が会見 ","Y",262,0,NA,1,10,199207,1,0,0
20323,10339,2276,1992,7,26,199207,"カンボジア和平　ポル・ポト氏に武装解除説得　政府、タイ通じ会談申し入れ ","Y",372,0,NA,1,10,199207,1,0,0
20333,10344,2282,1992,7,27,199207,"宮沢首相、参院選自民大勝で政局運営に自信　逆転解消に足がかり ","Y",565,1,NA,1,10,199207,1,1,1
20345,9995,1997,1992,7,28,199207,"竹下元首相への右翼宣伝、稲川会の石井前会長が封じる　東京佐川資金　　　","A",1043,0,1,NA,10,199207,1,0,0
20347,10351,2290,1992,7,28,199207,"対カンボジア　自衛隊１０月派遣へ　施設整備に限定　ＰＫＯで政府方針 ","Y",847,0,NA,1,10,199207,1,0,0
20363,10360,2300,1992,7,29,199207,"平成４年度人事院勧告は２％台後半に　政府筋見通し　４年ぶり３％台割れ ","Y",287,0,NA,1,10,199207,1,0,0
20371,10363,2305,1992,7,30,199207,"天皇１０月訪中で合意　政府・自民、環境づくりに全力 ","Y",746,0,NA,1,10,199207,1,1,0
20374,10366,2308,1992,7,30,199207,"景気対策繰り上げ　策定作業、８月中に　政府・自民が決定 ","Y",457,0,NA,1,10,199207,1,1,0
20375,10367,2309,1992,7,30,199207,"ＰＫＯ　対カンボジア７５人程度　警官、１０月派遣／政府 ","Y",348,0,NA,1,10,199207,1,0,0
20381,10011,2017,1992,7,31,199207,"「違憲の指摘は遺憾」　加藤官房長官、関西靖国訴訟判決で","A",132,0,1,NA,10,199207,1,0,0
20382,10012,2018,1992,7,31,199207,"ポト派の同意が前提　加藤官房長官、自衛隊のカンボジア派遣前に確認","A",446,0,1,NA,10,199207,1,0,0
20383,10013,2019,1992,7,31,199207,"宮沢首相、景気対策とりまとめの前倒し指示","A",372,0,1,NA,10,199207,1,0,0
20389,10373,2317,1992,7,31,199207,"ＰＫＯ協力法、８月１０日施行　政府が決定 ","Y",107,0,NA,1,10,199207,1,0,1
20394,10378,2322,1992,7,31,199207,"宮沢首相、総合景気対策の前倒し指示 ","Y",283,0,NA,1,10,199207,1,0,0
20396,10380,2325,1992,7,31,199207,"大阪靖国訴訟　大阪高裁の「違憲の疑い」判決　政府、上告不可能の見解 ","Y",172,0,NA,1,10,199207,1,0,0
20397,10017,2025,1992,8,1,199208,"ポト派の協定順守条件、宮沢首相に要求へ　自衛隊派遣で公明党書記長","A",510,0,1,NA,7,199207,1,0,1
20405,10382,2327,1992,8,1,199208,"墜落したタイ航空の機体破片を発見　ネパール首相府が発表 ","Y",77,0,NA,1,7,199207,1,0,0
20409,10386,2331,1992,8,1,199208,"ポル・ポト派の意向考慮　対カンボジア自衛隊派遣で政府首脳 ","Y",337,0,NA,1,7,199207,1,0,0
20410,10387,2332,1992,8,1,199208,"ＰＫＯ協力隊員の携行武器はけん銃と小銃　政府が方針 ","Y",155,0,NA,1,7,199207,1,0,0
20424,10395,2341,1992,8,2,199208,"［地球を読む］新秩序作り　先進国に重い責任　ゲンシャー・前独外相（寄稿） ","Y",4114,0,NA,1,7,199207,1,0,0
20445,10039,2052,1992,8,5,199208,"天皇訪中の決定、８月下旬に先送り　政府が閣議決定延ばす","A",470,0,1,NA,7,199207,1,0,0
20455,10411,2363,1992,8,5,199208,"「靖国参拝」は１２閣僚　公式ゼロ、高裁判決影響？／読売新聞社調査 ","Y",409,0,NA,1,7,199207,1,0,0
20457,10413,2365,1992,8,5,199208,"天皇訪中、閣議決定は２５日以降　政府首脳が見通し ","Y",199,0,NA,1,7,199207,1,0,0
20459,10046,2062,1992,8,6,199208,"国後・択捉両返還は「日ソ宣言履行後に交渉」　ロシア副首相が会見","A",1152,0,1,NA,7,199207,1,0,0
20462,10049,2065,1992,8,6,199208,"「天皇訪中は賛成が大勢、米・韓も理解」　自民最高顧問懇で宮沢首相","A",938,0,1,NA,7,199207,1,1,0
20469,10419,2374,1992,8,6,199208,"ロシア外相の来日は９月１０日前後に ","Y",125,0,NA,1,7,199207,1,0,0
20475,10055,2072,1992,8,7,199208,"宮沢首相、所得減税に難色　国会１０月にずれ込みも　野党党首と会談","A",979,0,1,NA,7,199208,1,0,1
20480,10424,2381,1992,8,7,199208,"９増１０減　秋の国会で冒頭処理　宮沢首相意欲、社公民も協力／与野党党首会談 ","Y",372,0,NA,1,7,199208,1,0,1
20481,10425,2382,1992,8,7,199208,"参院選の「平日投票」検討指示　宮沢首相、投票率向上で ","Y",695,0,NA,1,7,199208,1,0,1
20483,10057,2075,1992,8,8,199208,"靖国参拝と天皇訪中は「関係ない」　宮沢首相","A",160,0,1,NA,7,199208,1,0,0
20486,10060,2078,1992,8,8,199208,"１０－２０億ドル緊急輸入　補正予算で政府調達　貿易黒字縮小めざす　","A",681,0,1,NA,7,199208,1,0,0
20487,10061,2079,1992,8,8,199208,"天皇訪中、正式準備へ　宮沢首相が週明けに表明","A",825,0,1,NA,7,199208,1,0,0
20489,10428,2387,1992,8,8,199208,"天皇訪中　自民党内調整終える　週明けに宮沢首相決断　８月内にも閣議決定 ","Y",756,0,NA,1,7,199208,1,1,1
20490,10429,2388,1992,8,8,199208,"カンボジアＰＫＯ　第２次調査団派遣を発表　１１日出発へ／政府 ","Y",144,0,NA,1,7,199208,1,0,0
20502,10434,2394,1992,8,9,199208,"カンボジア派遣自衛官　武器、現地では不携帯　「作業地域は安全」　政府が方針 ","Y",917,0,NA,1,7,199208,1,0,0
20503,10435,2395,1992,8,9,199208,"カンボジア復興で難民の定住促進へ　政府がＡＳＥＡＮと共同調査団 ","Y",569,0,NA,1,7,199208,1,0,0
20509,10070,2090,1992,8,10,199208,"宮沢首相「私的に参拝」　靖国神社問題、時期なお慎重に検討","A",496,0,1,NA,7,199208,1,0,0
20513,10440,2401,1992,8,10,199208,"「私的に靖国参拝」　天皇訪中はきょう１０日にも決断　宮沢首相が意向表明 ","Y",848,0,NA,1,7,199208,1,0,0
20522,10078,2099,1992,8,11,199208,"天皇訪中を事実上決定　宮沢首相決断を自民が了承　１０月向け準備","A",1940,0,1,NA,7,199208,1,1,0
20523,10445,2408,1992,8,11,199208,"天皇１０月訪中が決定　宮沢首相の決断、自民が了承　アジア外交を強化 ","Y",1172,0,NA,1,7,199208,1,1,0
20524,10446,2409,1992,8,11,199208,"２５日にも天皇訪中の閣議決定　加藤官房長官が示唆 ","Y",140,0,NA,1,7,199208,1,0,0
20548,10087,2112,1992,8,14,199208,"ベーカー米国務長官、首席補佐官に","A",397,0,1,NA,7,199208,1,0,0
20556,10465,2433,1992,8,14,199208,"ベーカー米国務長官がブッシュ選対統括へ　大統領首席補佐官に就任 ","Y",488,0,NA,1,7,199208,1,0,0
20568,10098,2125,1992,8,16,199208,"地方単独事業を後押し　地方交付税で手当て　景気対策で政府方針","A",861,0,1,NA,7,199208,1,0,0
20569,10099,2126,1992,8,16,199208,"宮沢首相、景気対策に意欲　平岩・経団連会長と会談","A",792,0,1,NA,7,199208,1,0,0
20574,10473,2448,1992,8,16,199208,"宮沢首相に６項目の景気対策を要請／平岩経団連会長 ","Y",444,0,NA,1,7,199208,1,0,0
20577,10102,2130,1992,8,18,199208,"コール独首相、１０月に来日　アジア５カ国歴訪が決定","A",165,0,1,NA,7,199208,1,0,0
20585,10479,2456,1992,8,18,199208,"政府、日欧基金創設を検討　補正予算に５００億円　旧ソ連支援にも狙い ","Y",705,0,NA,1,7,199208,1,0,0
20589,10108,2139,1992,8,19,199208,"株式市場への好影響を期待　宮沢首相が「金融行政の運営方針」で談話","A",193,0,1,NA,7,199208,1,0,0
20594,10482,2462,1992,8,19,199208,"安易な株売却を抑制　羽田蔵相が金融行政で緊急会見　融資積極化も促す ","Y",1469,0,NA,1,7,199208,1,0,0
20596,10484,2464,1992,8,19,199208,"天皇訪中の準備本格化　友好親善目的を強調　加藤官房長官が会見 ","Y",337,0,NA,1,7,199208,1,0,0
20603,10117,2151,1992,8,20,199208,"アジアの平和へ好影響と歓迎　中韓国交樹立の見通しに日本政府高官","A",276,0,1,NA,7,199208,1,0,0
20616,10123,2158,1992,8,21,199208,"宮沢首相、生活大国に向けた行革を諮問へ　タテ割りの弊害を除去","A",691,0,1,NA,7,199208,1,0,0
20618,10494,2476,1992,8,21,199208,"金融機関の持つ不良担保不動産買い上げ　日銀貸し出しか財投資金活用／政府 ","Y",764,0,NA,1,7,199208,1,0,0
20657,10516,2503,1992,8,24,199208,"中韓国交樹立に最終合意　きょう２５日に共同声明調印／外相会談 ","Y",803,0,NA,1,7,199208,1,0,0
20661,10142,2182,1992,8,25,199208,"「北朝鮮との友好維持」　田辺社会党委員長に呉・中国副首相","A",503,0,1,NA,7,199208,1,0,1
20662,10143,2183,1992,8,25,199208,"総合経済対策の決定を２８日に繰り上げ　政府、方針固める","A",279,0,1,NA,7,199208,1,0,0
20670,10521,2510,1992,8,25,199208,"緊急経済対策　２８日に前倒し決定へ調整急ぐ／政府 ","Y",277,0,NA,1,7,199208,1,0,0
20673,10524,2513,1992,8,25,199208,"エリツィン大統領来日時の北方領「進展容易でない」　ロシア大統領府長官が見解 ","Y",616,0,NA,1,7,199208,1,0,0
20680,10153,2194,1992,8,26,199208,"９２・９３年度のＮＴＴ株売却を凍結　市場テコ入れ狙う　蔵相発表","A",698,0,1,NA,7,199208,1,0,0
20684,10529,2520,1992,8,26,199208,"北方領土対応は未確定　ペトロフ・ロシア長官が読売新聞社編集局長と会見 ","Y",725,0,NA,1,7,199208,1,0,0
20685,10530,2521,1992,8,26,199208,"ＮＴＴの政府保有株売却を２年間凍結　５年連続見送りに　市場への悪影響配慮 ","Y",914,0,NA,1,7,199208,1,0,0
20695,10534,2527,1992,8,27,199208,"旧ソ連支援東京会議　アジア含め枠拡大　中国やアジア開銀にも要請／政府方針 ","Y",964,0,NA,1,7,199208,1,0,0
20703,10165,2209,1992,8,28,199208,"景気対策は「９兆円超」で詰め　政府・自民、きょう経済対策を発表","A",466,0,1,NA,7,199208,1,1,0
20704,10166,2210,1992,8,28,199208,"宮沢首相はなお慰留の意向　金丸自民党副総裁の辞任表明","A",193,0,1,NA,7,199208,1,1,1
20705,10167,2211,1992,8,28,199208,"東京佐川急便の献金、「首相経験者・現閣僚にも」　渡辺元社長供述　","A",753,-1,1,NA,7,199208,1,0,0
20706,10539,2533,1992,8,28,199208,"金丸副総裁が辞任　佐川献金５億円授受認める　宮沢政権に打撃 ","Y",1318,-1,NA,1,7,199208,1,1,0
20707,10540,2534,1992,8,28,199208,"佐川マネー１２議員に２２億円　首相経験者や閣僚も　渡辺元社長の供述全容判明 ","Y",509,-1,NA,1,7,199208,1,0,1
20708,10541,2535,1992,8,28,199208,"緊急経済対策は総額９兆円超へ　政府・自民党、きょう２８日に決定 ","Y",471,0,NA,1,7,199208,1,1,1
20711,10169,2214,1992,8,29,199208,"「直ちに実行」と宮沢首相が指示　総合経済対策","A",118,0,1,NA,7,199208,1,0,0
20712,10170,2215,1992,8,29,199208,"金丸副総裁の辞表を宮沢首相が受理","A",163,-1,1,NA,7,199208,1,1,0
20715,10173,2218,1992,8,29,199208,"総額１０兆７０００億円に　景気対策で政府決定","A",1224,0,1,NA,7,199208,1,0,0
20717,10175,2220,1992,8,29,199208,"１１月に抜本案基本方針　政治改革で宮沢首相と自民党側が確認","A",1453,0,1,NA,7,199208,1,1,1
20718,10543,2539,1992,8,29,199208,"景気対策に１０兆７０００億円　公共投資拡大柱に　政府が決定 ","Y",1209,0,NA,1,7,199208,1,0,0
20722,10547,2543,1992,8,29,199208,"政治改革、１１月メドに基本方針　宮沢首相と綿貫幹事長ら一致 ","Y",198,0,NA,1,7,199208,1,1,1
20723,10548,2544,1992,8,29,199208,"東京佐川急便献金問題　金丸氏の副総裁辞任を受理／宮沢首相表明 ","Y",193,-1,NA,1,7,199208,1,1,0
20724,10549,2545,1992,8,29,199208,"［瀬戸際の経済対策］（中）株価テコ入れ　政府主導は「両刃の剣」（連載） ","Y",1533,0,NA,1,7,199208,1,0,0
20726,10177,2223,1992,8,30,199208,"臨時国会の召集時期は「１０月下旬以降」　加藤官房長官見通し","A",384,0,1,NA,7,199208,1,0,1
20727,10178,2224,1992,8,30,199208,"渡辺外相がモスクワ着　エリツィン大統領らと会談へ","A",204,0,1,NA,7,199208,1,0,0
20731,10550,2547,1992,8,30,199208,"内閣改造は臨時国会前に　召集、１１月の公算で　政府・自民内に浮上 ","Y",1012,0,NA,1,7,199208,1,1,1
20732,10551,2548,1992,8,30,199208,"臨時国会の召集は１０月下旬以降に／加藤官房長官 ","Y",544,0,NA,1,7,199208,1,0,1
20738,10185,2232,1992,8,31,199208,"担保不動産の買い取り原資に公的資金　宮沢首相、金融機関支援の講演","A",1235,0,1,NA,7,199208,1,0,0
20741,10556,2557,1992,8,31,199208,"不良資産買い上げ　必要なら金融機関を公的援助　宮沢首相が表明 ","Y",337,0,NA,1,7,199208,1,0,0
20743,10558,2559,1992,8,31,199208,"［地球を読む］中東和平　Ｈ・キッシンジャー＝元米国務長官（寄稿） ","Y",4089,0,NA,1,7,199208,1,0,0
20750,10561,2565,1992,9,1,199209,"日ロ首脳会談３回で合意　訪ロ中の渡辺外相ら事前調整 ","Y",139,0,NA,1,10,199208,1,0,0
20753,10190,2240,1992,9,2,199209,"ロシア大統領来日時に宮沢首相の訪ロ招請へ","A",115,0,1,NA,10,199208,1,0,0
20755,10192,2242,1992,9,2,199209,"北方領土問題なお平行線　ロシア側「経済協力優先を」　日ロ外相会談","A",978,0,1,NA,10,199208,1,0,0
20759,10565,2571,1992,9,2,199209,"渡辺外相、北方４島の主権で決断促す　ロシア側は経済を強調／日ロ外相会談 ","Y",796,0,NA,1,10,199208,1,0,0
20764,10196,2247,1992,9,3,199209,"カンボジアＰＫＯ派遣を正式要請へ　日本政府に対し国連","A",166,0,1,NA,10,199208,1,0,0
20766,10198,2249,1992,9,3,199209,"「本音出たのはいいこと」と渡辺外相　北方領土問題でロ大統領と会談","A",227,0,1,NA,10,199208,1,0,0
20770,10202,2253,1992,9,3,199209,"「領土で圧力」と批判　エリツィン・ロシア大統領、渡辺外相と会談","A",1101,0,1,NA,10,199208,1,0,0
20771,10569,2577,1992,9,3,199209,"ロシア大統領　北方領に厳しい姿勢　「経済と並行処理」　渡辺外相に要求 ","Y",1083,0,NA,1,10,199208,1,0,0
20772,10570,2578,1992,9,3,199209,"北方領土急進展に悲観的見通し　エリツィン大統領との会談後に渡辺外相 ","Y",185,0,NA,1,10,199208,1,0,0
20773,10571,2579,1992,9,3,199209,"宮沢首相の訪ロ招請へ／コズイレフ・ロシア外相 ","Y",187,0,NA,1,10,199208,1,0,0
20777,10204,2256,1992,9,4,199209,"領土問題、日本の方が譲歩　渡辺外相がロシア「圧力」批判に反論","A",524,0,1,NA,10,199208,1,0,0
20780,10207,2259,1992,9,4,199209,"宮沢首相、北方領土交渉に慎重な見通し　ロシア大統領訪日控え語る","A",714,0,1,NA,10,199208,1,0,0
20781,10574,2584,1992,9,4,199209,"「嘱託尋問」憲法判断へ　ロッキード事件丸紅ルートで最高裁　首相の職務権限も ","Y",1186,0,NA,1,10,199208,1,0,0
20784,10577,2587,1992,9,4,199209,"ロシア大統領の警備保証問題で来日延期報道　準備作業を継続　政府筋が言明 ","Y",164,0,NA,1,10,199208,1,0,0
20785,10578,2588,1992,9,4,199209,"日ロ外相が２回目の会談／モスクワ ","Y",182,0,NA,1,10,199208,1,0,0
20787,10208,2261,1992,9,5,199209,"ロシア大統領の北方領土の最終決断まだ　渡辺外相が宮沢首相に報告","A",176,0,1,NA,10,199208,1,0,0
20792,10580,2593,1992,9,5,199209,"近藤官房副長官の政治団体が１０００万円架空献金疑惑／佐川事件新潟ルート ","Y",953,-1,NA,1,10,199208,1,0,1
20794,10582,2595,1992,9,5,199209,"カンボジアＰＫＯ派遣　要員総数は１８０３人　政府の実施計画案の全容明らかに ","Y",640,0,NA,1,10,199208,1,0,0
20805,10588,2603,1992,9,6,199209,"マルク高是正へ協調　利下げ環境作り探る　ＥＣ蔵相会議が合意 ","Y",467,0,NA,1,10,199208,1,0,0
20811,10222,2280,1992,9,7,199209,"独「金利上げず」　為替安定へ声明　ＥＣ蔵相会議","A",985,0,1,NA,10,199208,1,0,0
20816,10593,2609,1992,9,7,199209,"ドイツ連銀　金利再上げせず　ＥＣ蔵相会議が緊急合意 ","Y",664,0,NA,1,10,199208,1,0,0
20817,10594,2610,1992,9,7,199209,"Ｇ７でマルク高の是正を日米にも要請／ラモント英蔵相 ","Y",297,0,NA,1,10,199208,1,0,0
20835,10233,2293,1992,9,9,199209,"閣僚の資金規正法違反　「厳粛に対応」と言明　加藤官房長官","A",494,0,1,NA,10,199208,1,0,1
20838,10605,2625,1992,9,9,199209,"政治資金規正法見直しも　現行の寄付枠を適正化　参院決算委で塩川自治相答弁 ","Y",447,0,NA,1,10,199208,1,0,1
20839,10606,2626,1992,9,9,199209,"カンボジアへのＰＫＯ派遣は参加５原則満たす／加藤官房長官見解 ","Y",187,0,NA,1,10,199208,1,0,0
20844,10235,2296,1992,9,10,199209,"領土問題での立場変わらぬ　ロシア大統領の訪日延期で加藤官房長官","A",220,0,1,NA,10,199209,1,0,0
20847,10238,2299,1992,9,10,199209,"年内の訪日も困難示唆　宮沢首相にエリツィン・ロシア大統領","A",690,0,1,NA,10,199209,1,0,0
20853,10613,2636,1992,9,10,199209,"ロシア大統領来日延期　政府、ショックを隠せず　「領土」解決の困難さ鮮明に ","Y",795,0,NA,1,10,199209,1,0,0
20855,10615,2638,1992,9,10,199209,"エリツィン大統領来日延期　対ロ姿勢に変更はない　宮沢首相が強調 ","Y",104,0,NA,1,10,199209,1,0,0
20857,10241,2303,1992,9,11,199209,"日ロ外相会談の下旬実現めざす　大統領の訪日延期で政府が対応方針","A",622,0,1,NA,10,199209,1,0,0
20862,10618,2642,1992,9,11,199209,"自民党が小選挙区導入の方針　宮沢首相も党内論議を指示 ","Y",506,0,NA,1,10,199209,1,1,1
20863,10619,2643,1992,9,11,199209,"抜本政治改革を党本部長に要請／宮沢首相 ","Y",248,0,NA,1,10,199209,1,0,1
20865,10245,2309,1992,9,12,199209,"渡辺外相、「適切な措置とる」　ロシア・サハリン州が色丹の土地賃貸","A",119,0,1,NA,10,199209,1,0,0
20871,10622,2649,1992,9,12,199209,"国会召集は１０月３０日　政府・自民党が方針 ","Y",155,0,NA,1,10,199209,1,1,1
20881,10628,2657,1992,9,13,199209,"ゲンシャー前ドイツ外相あす１４日来日　ＹＩＥＳ講演、宮沢首相とも会談 ","Y",202,0,NA,1,10,199209,1,0,0
20883,10630,2660,1992,9,13,199209,"天皇訪中で福田元首相に首席随員を打診／宮沢首相 ","Y",118,0,NA,1,10,199209,1,0,0
20885,10255,2323,1992,9,14,199209,"ＰＫＯの本来業務格上げ、将来的には検討に値　宮下防衛庁長官が表明","A",495,0,1,NA,10,199209,1,0,0
20890,10632,2662,1992,9,14,199209,"カンボジア派遣ＰＫＯ部隊の編成完了式　防衛庁長官が激励 ","Y",273,0,NA,1,10,199209,1,0,0
20910,10268,2338,1992,9,16,199209,"核査察改めて促す　韓中国交を通告　鄭韓国首相、北朝鮮入り","A",429,0,1,NA,10,199209,1,0,0
20914,10644,2677,1992,9,16,199209,"ロシアの安定は重要　「周辺国は協力を」／ゲンシャー前独外相 ","Y",660,0,NA,1,10,199209,1,0,0
20920,10271,2342,1992,9,17,199209,"１０月３０日に臨時国会召集へ　政府・自民が方針","A",327,0,1,NA,10,199209,1,1,1
20922,10273,2344,1992,9,17,199209,"ＥＭＳ再調整を否定　ドイツのフォーゲル政府報道官","A",158,0,1,NA,10,199209,1,0,0
20931,10654,2688,1992,9,17,199209,"宮沢首相、自民・合同総会で政治改革を指示　「小選挙区」柱に ","Y",297,0,NA,1,10,199209,1,1,1
20933,10278,2351,1992,9,18,199209,"宮沢内閣支持率横ばい３３％　朝日新聞社世論調査","A",761,-1,1,NA,10,199209,1,0,0
20934,10279,2352,1992,9,18,199209,"南北朝鮮交流、首相会談で付属合意書が発効　「核疑惑」進展せず","A",556,0,1,NA,10,199209,1,0,0
20943,10661,2697,1992,9,18,199209,"３分野合意書に韓国と北朝鮮が署名／南北首相会談 ","Y",276,0,NA,1,10,199209,1,0,0
20951,10663,2702,1992,9,19,199209,"毛利さん、宮沢首相と「衛星対談」　「青く光る地球をお見せしたい」 ","Y",307,0,NA,1,10,199209,1,0,0
20953,10665,2704,1992,9,19,199209,"「アジア・太平洋サミット」の創設に宮沢首相も意欲 ","Y",666,0,NA,1,10,199209,1,0,0
20954,10666,2705,1992,9,19,199209,"色丹島賃貸　香港の会社との契約取り消しを示唆／ロシア法相 ","Y",270,0,NA,1,10,199209,1,0,0
